DATE,TIME,AG-PV P3/Irr (W/m2),AG-PV P3/T (oC),AO-TI P1/RH (%),AO-TI P1/T (oC),AO-TI P2/RH (%),AO-TI P2/T (oC),AO-SS P1/RH (%),AO-SS P1/T (oC),AO-SS P2/RH (%),AO-SS P2/T (oC),AG-PV P1/Irr (W/m2),AG-PV P1/T (oC),AG-PV P2/Irr (W/m2),AG-PV P2/T (oC),AG-TI P1/RH (%),AG-TI P1/T (oC),AG-TI P2/RH (%),AG-TI P2/T (oC),AG-SS P1/RH (%),AG-SS P1/T (oC),AG-SS P2/RH (%),AG-SS P2/T (oC),PO-PV/Irr (W/m2),PO-PV/T (oC),AG-TI P3/RH (%),AG-TI P3/T (oC),AO-TI P3/RH (%),AO-TI P3/T (oC),AG-SS P3/RH (%),AG-SS P3/T (oC),AO-SS P3/RH (%),AO-SS P3/T (oC),WS/RH (%),WS/T (oC),WS/P (mm)
10/10/2024,6:00:00 AM,12.0,,,,0.0,0.0,21.18,26.17,,,11.0,,12.0,,,,,,,,,,10.0,,,,,,,,27.59,26.66,90.8,23.5,
10/10/2024,6:05:00 AM,14.0,,,,0.0,0.0,21.18,26.14,,,14.0,,14.0,,,,,,,,,,12.0,,,,,,,,27.59,26.66,91.0,23.6,
10/10/2024,6:10:00 AM,19.0,,,,0.0,0.0,21.18,26.14,,,17.0,,18.0,,,,,,,,,,16.0,,,,,,,,27.59,26.66,91.3,23.7,
10/10/2024,6:15:00 AM,24.0,,,,0.0,0.0,21.18,26.12,,,24.0,,24.0,,,,,,,,,,22.0,,,,,,,,27.59,26.66,91.6,23.7,
10/10/2024,6:20:00 AM,33.0,,,,0.0,0.0,21.18,26.14,,,33.0,,34.0,,,,,,,,,,31.0,,,,,,,,27.59,26.66,91.5,23.8,
10/10/2024,6:25:00 AM,45.0,,,,0.0,0.0,21.18,26.17,,,45.0,,46.0,,,,,,,,,,42.0,,,,,,,,27.59,26.66,91.0,23.9,
10/10/2024,6:30:00 AM,56.0,,,,0.0,0.0,21.18,26.19,,,54.0,,56.0,,,,,,,,,,48.0,,,,,,,,27.59,26.69,90.7,24.1,
10/10/2024,6:35:00 AM,65.0,,,,0.0,0.0,21.18,26.19,,,62.0,,64.0,,,,,,,,,,55.0,,,,,,,,27.59,26.71,90.4,24.2,
10/10/2024,6:40:00 AM,83.0,,,,0.0,0.0,21.18,26.24,,,85.0,,83.0,,,,,,,,,,69.0,,,,,,,,27.59,26.71,90.4,24.3,
10/10/2024,6:45:00 AM,106.0,,,,0.0,0.0,21.18,26.26,,,99.0,,101.0,,,,,,,,,,88.0,,,,,,,,27.59,26.76,90.0,24.4,
10/10/2024,6:50:00 AM,143.0,,,,0.0,0.0,21.18,26.29,,,115.0,,117.0,,,,,,,,,,109.0,,,,,,,,27.59,26.78,89.5,24.7,
10/10/2024,6:55:00 AM,191.0,,,,0.0,0.0,21.18,26.34,,,139.0,,145.0,,,,,,,,,,134.0,,,,,,,,27.63,26.83,89.1,25.0,
